OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
7666,前门东大街,qmddj,595663,629641,2,0904|090a,30,3,2,1,,658942,640279,5,0.023,1,0,,0,1,0,110101,110101,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,1,,4,0.00027054881
7667,西大望路,xdwl,595663,629697,1,090a,30,3,2,1,,654308,654305,5,0.115,1,0,,0,1,0,110105,110105,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,1,,4,0.00104014191
7668,西大望路,xdwl,595663,629700,1,090a,30,2,2,1,,639505,654288,5,0.137,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00123034788
7669,马家堡东路,mjpdl,595663,629761,1,090a,30,3,2,1,,642580,654381,5,0.101,1,0,,0,1,0,110106,110106,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,1,,4,0.00095151375
7670,马家堡东路,mjpdl,595663,629762,2,090a|0917,30,3,2,1,,658890,654381,5,0.013,1,0,,0,1,0,110106,110106,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,1,,4,0.00011997000
7671,马家堡东路,mjpdl,595663,629763,1,090a,30,3,2,1,,654381,657401,5,0.072,1,0,,0,1,0,110106,110106,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,1,,4,0.00065755157
7672,东花市大街,dhsdj,595663,629892,2,0904|090a,30,3,2,1,,654598,661035,5,0.015,1,0,,0,1,0,110101,110101,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,1,,4,0.00016992005
7673,,,595663,629948,2,0904|090a,30,2,2,1,,658151,661079,5,0.017,1,0,,0,1,0,110101,110101,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00015032334
7674,,,595663,629949,2,0904|090a,30,3,2,1,,651320,661079,5,0.009,1,0,,0,1,0,110101,110101,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,1,,4,0.00009990004
7675,广渠路,gql,595663,629994,1,090a,30,2,2,1,,659538,654303,5,0.113,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00132071797
7676,西大望路,xdwl,595663,630324,1,090a,30,2,2,1,,656855,665362,5,0.121,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00108996870
7677,西大望路,xdwl,595663,630325,1,090a,30,2,2,1,,665362,656857,5,0.051,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00045999004
7678,西大望路,xdwl,595663,630326,1,090a,30,2,2,1,,656861,665363,5,0.050,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00044995500
7679,松榆南路,synl,595663,630348,1,090a,30,2,2,1,,656731,665376,5,0.028,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00033114852
7680,松榆南路,synl,595663,630349,1,090a,30,2,2,1,,665376,656747,5,0.170,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00199750354
