OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
18578,S51-机场第二高速公路,s51-jcdegsgl,605604,15154626,2,0002|000c,55,2,1,1,,502745,12498000,1,0.168,1,1,,0,1,0,110105,110105,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00159501906
18579,S51-机场第二高速公路,s51-jcdegsgl,605604,15154627,2,0002|000c,55,2,1,1,,12498000,500557,1,0.142,1,1,,0,1,0,110105,110105,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00135318211
18580,S11-京承高速公路,s11-jcgsgl,605613,15154628,2,0002|000c,55,2,1,1,,74640002,12498001,1,0.659,1,1,,0,1,0,110114,110114,0,,,2,3,,2,11100001110000000000000000000000,0,0,,,1200,,1,,0,,2,0.00601777641
18581,S11-京承高速公路,s11-jcgsgl,605613,15154629,2,0002|000c,55,2,1,1,,12498001,1298486,1,0.106,1,1,,0,1,0,110114,110114,0,,,2,3,,2,11100001110000000000000000000000,0,0,,,1200,,1,,0,,2,0.00095440005
18582,S32-京平高速公路,s32-jpgsgl,605700,15154630,2,0002|000c,55,3,1,1,,293134,12498002,1,0.106,1,1,,0,1,0,110117,110117,0,,,3,,2,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00119696315
18583,S32-京平高速公路,s32-jpgsgl,605700,15154631,2,0002|000c,55,3,1,1,,12498002,292335,1,0.950,1,1,,0,1,0,110117,110117,0,,,3,,2,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.01054083820
18584,S32-京平高速公路,s32-jpgsgl,605700,15154632,2,0002|000c,55,2,1,1,,10000342159,12498003,1,1.667,1,1,,0,1,0,110117,110117,0,,,3,2,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.01918994969
18585,S32-京平高速公路,s32-jpgsgl,605700,15154633,2,0002|000c,55,2,1,1,,12498003,293137,1,0.106,1,1,,0,1,0,110117,110117,0,,,3,2,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00120341186
18586,G45-大广高速公路,g45-dggsgl,605740,15154634,2,0002|000c,55,2,1,1,,311854,12498004,1,0.019,1,1,,0,1,0,110228,110228,0,,,3,2,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00022292490
18587,G45-大广高速公路,g45-dggsgl,605740,15154635,2,0002|000c,55,2,1,1,,12498004,311752,1,0.111,1,1,,0,1,0,110228,110228,0,,,3,2,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00129118389
18588,S11-京承高速公路,s11-jcgsgl,605603,15154636,2,0002|000c,55,3,1,1,,477803,12498005,1,0.112,1,1,,0,1,0,110105,110105,0,,,5,,3,2,11100001110000000000000000000000,0,0,,,,600,,1,0,,2,0.00101026440
18589,S11-京承高速公路,s11-jcgsgl,605603,15154637,2,0002|000c,55,3,1,1,,12498005,10617050,1,0.456,1,1,,0,1,0,110105,110105,0,,,5,,3,2,11100001110000000000000000000000,0,0,,,,600,,1,0,,2,0.00412175255
