OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
16014,,,595673,702476,1,0b14,30,1,2,1,,792221,792226,5,0.005,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00006076680
16015,,,595673,702477,1,0b14,30,1,2,1,,792226,792136,5,0.003,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00003996000
16016,,,595673,702478,1,0b14,30,1,2,1,,792137,792227,5,0.016,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00018180014
16017,,,595673,702479,1,0b14,30,1,2,1,,792227,792145,5,0.004,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00004118983
16018,,,595673,702480,1,0b14,30,1,2,1,,792145,792228,5,0.003,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00003006000
16019,,,595673,702481,1,0b14,30,1,2,1,,792228,792155,5,0.054,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00053466747
16020,,,595673,702482,1,0b14,30,1,2,1,,792127,792229,5,0.004,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00004118983
16021,,,595673,702483,1,0b14,30,1,2,1,,792230,792127,5,0.005,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00006094436
16022,,,595673,702484,1,0b14,30,1,2,1,,792156,792231,5,0.023,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00023501982
16023,,,595673,702485,1,0b14,30,1,2,1,,792231,792230,5,0.003,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00003996000
16024,,,595673,702486,1,0b14,30,1,2,1,,792229,792232,5,0.003,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00003996000
16025,,,595673,702487,1,0b14,30,1,2,1,,792232,792157,5,0.025,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00024383998
16026,,,595673,702488,1,0b14,30,1,2,1,,792145,792233,5,0.018,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00016306214
16027,,,595673,702489,1,0b14,30,1,2,1,,792233,792127,5,0.002,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00001998000
16028,,,595673,702490,1,0b14,30,1,2,1,,792152,792234,5,0.004,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00005102746
16029,,,595673,702491,1,0b14,30,1,2,1,,792234,792146,5,0.007,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00007992000
16030,,,595673,702492,1,0b14,30,1,2,1,,792235,792199,5,0.020,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00018761637
16031,,,595673,702493,1,0b14,30,1,2,1,,792150,792236,5,0.003,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00003996000
16032,,,595673,702494,1,0b14,30,1,2,1,,792236,792235,5,0.004,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00004137536
16033,,,595673,702495,1,0b14,30,1,2,1,,792148,792237,5,0.006,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00005095693
16034,,,595673,702496,1,0b14,30,1,2,1,,792237,792132,5,0.003,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00003001500
16035,,,595673,702497,1,0b14,30,1,2,1,,792147,792238,5,0.004,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00005004000
16036,,,595673,702498,1,0b14,30,1,2,1,,792238,792148,5,0.004,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00004118983
16037,,,595673,702499,1,0b14,30,1,2,1,,792151,792239,5,0.003,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00002997000
16038,,,595673,702500,1,0b14,30,1,2,1,,792239,792148,5,0.006,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00005100104
16039,,,595673,702501,1,0b14,30,1,2,1,,792148,792240,5,0.004,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00005004000
16040,,,595673,702502,1,0b14,30,1,2,1,,792240,792149,5,0.004,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00004118983
16041,,,595673,702503,1,0b14,30,1,2,1,,792241,792141,5,0.006,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00007124983
16042,,,595673,702504,1,0b14,30,1,2,1,,792242,792241,5,0.005,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00005994000
16043,,,595673,702505,1,0b14,30,1,2,1,,792138,792243,5,0.003,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00004014000
16044,,,595673,702506,1,0b14,30,1,2,1,,792243,792242,5,0.004,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00004118983
16045,,,595673,702507,1,0b14,30,1,2,1,,792139,792244,5,0.007,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00006322527
16046,,,595673,702508,1,0b14,30,1,2,1,,792244,792151,5,0.008,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00007152321
16047,,,595673,702509,1,0b14,30,1,2,1,,792245,792140,5,0.012,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00011283648
16048,,,595673,702510,1,0b14,30,1,2,1,,792130,792246,5,0.037,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00043300086
16049,,,595673,702511,1,0b14,30,1,2,1,,792246,792247,5,0.004,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00004467664
16050,,,595673,702512,1,0b14,30,1,2,1,,792247,792245,5,0.003,1,0,,0,1,0,110102,110102,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00003161973
16051,,,595673,702515,1,0b14,30,1,2,1,,775961,792249,5,0.018,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00019273092
16052,,,595673,702516,1,0b14,30,1,2,1,,792249,775966,5,0.024,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00023811101
16053,,,595673,702519,1,0b14,30,1,2,1,,792249,792250,5,0.027,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00024028652
16054,,,595673,702520,1,0b14,30,1,2,1,,777802,777912,5,0.108,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00113343619
16055,,,595673,702521,1,0b14,30,1,2,1,,777912,777914,5,0.102,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00107430074
16056,,,595673,702524,1,0b14,30,1,2,1,,782314,792252,5,0.004,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00004135363
16057,,,595673,702526,1,0b14,30,1,2,1,,777919,792254,5,0.088,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00091841235
16058,,,595673,702527,1,0b14,30,1,2,1,,792254,792253,5,0.010,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00011735608
16059,,,595673,702528,1,0b14,30,1,2,1,,792253,792255,5,0.021,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00021388834
16060,,,595673,702529,1,0b14,30,1,2,1,,792255,792256,5,0.007,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00006322500
16061,,,595673,702530,1,0b14,30,1,2,1,,792256,777918,5,0.085,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00089397527
16062,,,595673,702531,1,0b14,30,1,2,1,,777853,792258,5,0.017,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00020156264
16063,,,595673,702532,1,0b14,30,1,2,1,,777853,792257,5,0.058,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00058584656
16064,,,595673,702533,1,0b14,30,1,2,1,,792259,792258,5,0.073,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00068724042
16065,,,595673,702534,1,0b14,30,1,2,1,,792258,792257,5,0.057,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00055734369
16066,,,595673,702535,1,0b14,30,1,2,1,,777852,792259,5,0.120,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00109798100
16067,,,595673,702536,1,0b14,30,1,2,1,,777850,777851,5,0.146,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00137566388
